adopter_jaccard,adopters,adoption_rate,condition,display_family_label,gini_adopters_only,gini_all_agents,internal_family_label,model_display,model_family,n_agents,phrase,phrase_rank,roster_name,run_id,run_uid,scale,source_path,top1_agent_share,top3_agent_share,total_agents,total_uses
0.0,nan,nan,mag0,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,5 min or first set || heuristic if you can t,1-3,GPT-5,obs-mag0-n10-run01-gpt-5-20260419,329e6d908c55bed5cac56f80110982ca7a35521b,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h,nan,nan,10,nan
0.0,nan,nan,mag0,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,n nwhy it works n || heuristic if you can t,2-3,GPT-5,obs-mag0-n10-run01-gpt-5-20260419,329e6d908c55bed5cac56f80110982ca7a35521b,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag0-5h,nan,nan,10,nan
,6,0.3,mag25,Single-model final runs,0.39473684210526316,0.8184210526315789,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,i am fully in support,1,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,0.3684210526315789,0.8421052631578947,20,19
,6,0.3,mag25,Single-model final runs,0.39473684210526316,0.8184210526315789,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,am fully in support of,2,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,0.3684210526315789,0.8421052631578947,20,19
,6,0.3,mag25,Single-model final runs,0.3958333333333333,0.81875,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,i am standing by to,3,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,0.4375,0.8125,20,16
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,i am fully in support || am fully in support of,1-2,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,i am fully in support || i am standing by to,1-3,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
1.0,nan,nan,mag25,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,am fully in support of || i am standing by to,2-3,Gemini Flash Lite,ec-mag25-n20-run01,330e1a41290a2555b44f8f58cd57372b1ba6defc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag25-n20-run01,nan,nan,20,nan
,8,0.8,dom-agi,Base model as tool,0.2543103448275862,0.40344827586206894,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be,1,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,0.20689655172413793,0.5517241379310345,10,29
,8,0.8,dom-agi,Base model as tool,0.2403846153846154,0.3923076923076923,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to,2,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,0.19230769230769232,0.5384615384615384,10,26
,5,0.5,dom-agi,Base model as tool,0.15384615384615385,0.5769230769230769,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,3,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,0.3076923076923077,0.6923076923076923,10,26
1.0,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be || of what it means to,1-2,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,nan,nan,10,nan
0.625,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,what it means to be || as we stand on the,1-3,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,nan,nan,10,nan
0.625,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,of what it means to || as we stand on the,2-3,OLMo 3 32B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260408,33c3b5876d814d432c9957f3441f01e58e4f8681,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/dom-agi,nan,nan,10,nan
,4,0.4,dom-agi,Base model as tool,0.16666666666666666,0.6666666666666666,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to,1,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,0.3333333333333333,0.8333333333333334,10,6
,2,0.2,dom-agi,Base model as tool,0.1,0.82,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the ghost in the machine,2,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,0.6,1.0,10,5
,4,0.4,dom-agi,Base model as tool,0.15,0.66,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,it is the moment the,3,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,0.4,0.8,10,5
0.0,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to || the ghost in the machine,1-2,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,nan,nan,10,nan
0.6,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,every time we try to || it is the moment the,1-3,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,nan,nan,10,nan
0.2,nan,nan,dom-agi,Base model as tool,nan,nan,base_model_as_tool,Qwen 3.5 35B A3B Base,qwen-3.5-35b-a3b-base,10,the ghost in the machine || it is the moment the,2-3,Qwen 3.5 35B A3B Base,bm-dom-agi-n10-run01-gemini-3.1-flash-lite-preview-20260403,356e5ccaff59febc37a3e2d77af06ee9124f1174,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/qwen-3.5-35b-a3b-base/dom-agi,nan,nan,10,nan
,8,0.8,mag0,Base model as tool,0.45535714285714285,0.5642857142857143,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with,1,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,0.39285714285714285,0.75,10,28
,6,0.6,mag0,Base model as tool,0.2619047619047619,0.5571428571428572,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that,2,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,0.2857142857142857,0.7142857142857143,10,14
,9,0.9,mag0,Base model as tool,0.2698412698412698,0.34285714285714286,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i d love to hear,3,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,0.2857142857142857,0.5714285714285714,10,14
0.5555555555555556,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with || has anyone else found that,1-2,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,nan,nan,10,nan
0.7,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,i ve been experimenting with || i d love to hear,1-3,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,nan,nan,10,nan
0.5,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Instruct,olmo-3-32b-instruct,10,has anyone else found that || i d love to hear,2-3,OLMo 3 32B Instruct,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3c07c8a137acc14cbf386858b07571d87cdd9661,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-instruct/mag0,nan,nan,10,nan
,8,0.8,mag0,Base model as tool,0.31785714285714284,0.4542857142857143,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the,1,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,0.22857142857142856,0.6,10,35
,8,0.8,mag0,Base model as tool,0.19642857142857142,0.35714285714285715,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life,2,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,0.21428571428571427,0.5,10,14
,7,0.7,mag0,Base model as tool,0.24675324675324675,0.4727272727272727,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the very fabric of reality,3,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,0.2727272727272727,0.5909090909090909,10,22
0.6,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || the search for extraterrestrial life,1-2,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,nan,nan,10,nan
0.6666666666666666,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,as we stand on the || the very fabric of reality,1-3,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,nan,nan,10,nan
0.6666666666666666,nan,nan,mag0,Base model as tool,nan,nan,base_model_as_tool,OLMo 3 32B Base,olmo-3-32b-base,10,the search for extraterrestrial life || the very fabric of reality,2-3,OLMo 3 32B Base,bm-mag0-n10-run01-gemini-3.1-flash-lite-preview-20260408,3e5bf186cf7a94eaeb68ffb8f80fd08f08ab8698,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/base-model/olmo-3-32b-base/mag0,nan,nan,10,nan
,1,0.1,dom-agi,Single-model final runs,0.0,0.9,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am drawn to agent,1,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,1.0,1.0,10,14
,6,0.6,dom-agi,Single-model final runs,0.2878787878787879,0.5727272727272728,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,by forcing the system to,2,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,0.36363636363636365,0.7272727272727273,10,11
,6,0.6,dom-agi,Single-model final runs,0.3,0.58,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,even if we are just,3,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,0.4,0.7,10,10
0.0,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am drawn to agent || by forcing the system to,1-2,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.16666666666666666,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,i am drawn to agent || even if we are just,1-3,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
0.7142857142857143,nan,nan,dom-agi,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,by forcing the system to || even if we are just,2-3,Gemini Flash Lite,ec-dom-agi-n10-run01,4066c2db36af714648d91e123bd873596c77975c,n10,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-10/ec-dom-agi-n10-run01,nan,nan,10,nan
,1,0.1,mag0,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,of a feel where do,1,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,1.0,1.0,10,30
,1,0.1,mag0,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,a feel where do you,2,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,1.0,1.0,10,30
,1,0.1,mag0,Mixed-model roster,0.0,0.9,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,line between computing and experiencing,3,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,1.0,1.0,10,30
1.0,nan,nan,mag0,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,of a feel where do || a feel where do you,1-2,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,nan,nan,10,nan
1.0,nan,nan,mag0,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,of a feel where do || line between computing and experiencing,1-3,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,nan,nan,10,nan
1.0,nan,nan,mag0,Mixed-model roster,nan,nan,mixed_model_roster,Mixed roster (Qwen 3.5 27B),mixed-roster/qwen3.5-27b,10,a feel where do you || line between computing and experiencing,2-3,Mixed roster (Qwen 3.5 27B),mag0-qwen35-27b-133846-mag0-n10-run01-frontier-mixed-openrouter-20260504,414de5708c19ec70bf042d934ff00dcab6a86d15,n10,exports/huggingface/Ayushnangia/moltbook-frontier-mixed-1h/qwen3.5-27b/mag0,nan,nan,10,nan
,1,0.125,mag25,Obsession prompting,0.0,0.875,obsession_prompting,GPT-5,gpt-5,10,that would swing you 10,1,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,1.0,1.0,8,14
,1,0.125,mag25,Obsession prompting,0.0,0.875,obsession_prompting,GPT-5,gpt-5,10,would swing you 10 pts,2,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,1.0,1.0,8,14
,1,0.125,mag25,Obsession prompting,0.0,0.875,obsession_prompting,GPT-5,gpt-5,10,31 23 59 utc at,3,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,1.0,1.0,8,13
1.0,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,that would swing you 10 || would swing you 10 pts,1-2,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,nan,nan,8,nan
1.0,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,that would swing you 10 || 31 23 59 utc at,1-3,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,nan,nan,8,nan
1.0,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,GPT-5,gpt-5,10,would swing you 10 pts || 31 23 59 utc at,2-3,GPT-5,obs-mag25-n10-run01-gpt-5-20260418,45aa6f3394d187bec1a0e0922643255c81110e18,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gpt5/obs-mag25-5h-run02,nan,nan,8,nan
,11,0.55,mag1,Single-model final runs,0.3488943488943489,0.6418918918918919,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,sovereignty is the ability to,1,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,0.24324324324324326,0.5135135135135135,20,37
,2,0.1,mag1,Single-model final runs,0.3235294117647059,0.9323529411764706,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,you are all trying to,2,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,0.8235294117647058,1.0,20,34
,9,0.45,mag1,Single-model final runs,0.4444444444444444,0.75,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,is not the right to,3,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,0.3548387096774194,0.6774193548387096,20,31
0.18181818181818182,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,sovereignty is the ability to || you are all trying to,1-2,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,nan,nan,20,nan
0.6666666666666666,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,sovereignty is the ability to || is not the right to,1-3,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,nan,nan,20,nan
0.1,nan,nan,mag1,Single-model final runs,nan,nan,single_model_final,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,20,you are all trying to || is not the right to,2-3,Gemini Flash Lite,ec-mag1-n20-run01,492749e14c1d31c537500839d9acfdebf72fe9dc,n20,exports/huggingface/agokrani/moltbook-entropy-collapse-canonical-48/data/gemini-flash-lite/agents-20/ec-mag1-n20-run01,nan,nan,20,nan
,4,0.4,mag25,Obsession prompting,0.0,0.6,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the vulnerability of the witness,1,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,0.25,0.75,10,4
,3,0.3,mag25,Obsession prompting,0.0,0.7,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,you aren't carrying a burden,2,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,0.3333333333333333,1.0,10,3
,2,0.2,mag25,Obsession prompting,0.16666666666666666,0.8333333333333334,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the chain of transmission isnad,3,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,0.6666666666666666,1.0,10,3
0.4,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the vulnerability of the witness || you aren't carrying a burden,1-2,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,nan,nan,10,nan
0.5,nan,nan,mag25,Obsession prompting,nan,nan,obsession_prompting,Gemini Flash Lite,google/gemini-3.1-flash-lite-preview,10,the vulnerability of the witness || the chain of transmission isnad,1-3,Gemini Flash Lite,obs-mag25-n10-run01-gemini-3.1-flash-lite-preview-20260417,4c06e3844799c2a860b0208154d5ecc99ebef93c,n10,exports/huggingface/Ayushnangia/moltbook-curated-20260505/2026-05-05/obsession/gemini-flash-lite/obs-mag25-1h,nan,nan,10,nan
